uniqID,strain,cmpd,dose,time,cmp_cond,cmp1,cmp2,comparison,FC1,FC2,FCdiff,P1,P2,Pdiff,Q1,Q2,Qdiff,signf1,signf2,effect1,effect2,thrsh,signf,effect
g0001,WT,,1.25,0,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.00417118764777058,-0.05990519420418128,0.0557340065564107,0.011895945989442902,0.18950707853232068,-0.17761113254287778,0.005574849507535714,0.010528089885688827,-0.004953240378153113,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0299,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.0025927191493977375,-0.16879104037400072,0.16619832122460299,0.008318031853817161,0.6637302195625591,-0.6554121877087419,0.0018023618146013958,0.039145384393882175,-0.03734302257928078,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0300,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.13348503667511835,0.019328754473191267,-0.15281379114830962,0.7308149878473689,0.05243016189252432,0.6783848259548445,0.037328398960382744,0.018061260261261782,0.019267138699120962,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0301,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.04492679762447249,0.044070447505220045,-0.08899724512969254,0.8767030791493988,0.33874867388329405,0.5379544052661047,0.037328398960382744,0.034189592556038616,0.0031388064043441286,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0302,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.22642080692390998,-0.22015978738735953,-0.0062610195365504495,1.3429687609106973,2.0385465273775476,-0.6955777664668503,0.037328398960382744,0.07475870003199228,-0.03743030107160954,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0303,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.017411732082050158,-0.15340004431204246,0.17081177639409262,0.10490894541179292,0.7138450124804647,-0.6089360670686718,0.0018023618146013958,0.039145384393882175,-0.03734302257928078,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0304,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.3006360092540383,-0.10728094281294354,-0.1933550664410948,0.7500389122885218,0.36018611218716345,0.38985280010135837,0.037328398960382744,0.034189592556038616,0.0031388064043441286,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0305,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.23424127451373522,-0.18259008972138524,-0.05165118479234998,1.4149322023323696,1.2214196153450148,0.19351258698735485,0.037328398960382744,0.04714342042550052,-0.009815021465117778,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0306,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.12047679576092918,0.10250002046113593,-0.2229768162220651,0.45344783112843284,0.7573703544388823,-0.3039225233104495,0.014158996422736013,0.039145384393882175,-0.024986387971146162,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0307,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.03544904196876075,-0.0853594999630456,0.04991045799428484,0.12357579419042182,0.37123868511147917,-0.24766289092105737,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0308,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.01879551635020249,-0.10394765894915192,0.08515214259894943,0.06428624491471913,0.5858106831600327,-0.5215244382453136,0.0018023618146013958,0.039145384393882175,-0.03734302257928078,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0309,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.11135747365115733,0.010943994445014482,0.10041347920614285,0.46053163053923185,0.03362344095582508,0.42690818958340676,0.014158996422736013,0.011235967799994126,0.002923028622741887,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0310,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.060546518264207094,-0.15141263012759065,0.09086611186338356,0.09105893257507353,0.29578322660189055,-0.20472429402681702,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0311,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.07168288903779896,0.17260196491815183,-0.2442848539559508,0.7066577199095619,0.5535842487937441,0.15307347111581782,0.037328398960382744,0.034189592556038616,0.0031388064043441286,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0312,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.1960854166249355,0.14276165441320288,0.05332376221173263,0.4740926635850884,0.5621646186084852,-0.08807195502339682,0.016636568980867374,0.034189592556038616,-0.01755302357517124,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0313,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.04056461156258706,0.03618410901979274,-0.0767487205823798,0.11004307166552187,0.12648007749622014,-0.01643700583069828,0.0018023618146013958,0.026015110271120735,-0.02421274845651934,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0314,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.07007233797230583,-0.1909531549190131,0.12088081694670727,0.15000811443779796,0.4153935288549881,-0.2653854144171901,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0315,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.08724453162944279,0.09088760074195079,-0.17813213237139358,0.18719592530028656,0.26622488722270893,-0.07902896192242237,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0316,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.1092125317088044,0.09964506483284374,-0.20885759654164815,1.193519684806107,0.6101981401671678,0.5833215446389391,0.037328398960382744,0.039145384393882175,-0.001816985433499431,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0317,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.06749487649008756,-0.015526122511388962,0.08302099900147653,0.19449719497268975,0.03479828169331144,0.1596989132793783,0.0018023618146013958,0.011235967799994126,-0.00943360598539273,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0318,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.17675074024976123,-0.08142183942227099,-0.09532890082749024,0.7601588654419984,0.2462544455701336,0.5139044198718647,0.037328398960382744,0.034189592556038616,0.0031388064043441286,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0319,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.03166335427077449,-0.04678369931782278,0.07844705358859727,0.109864096464359,0.17022736050242226,-0.06036326403806326,0.0018023618146013958,0.0312363226455213,-0.029433960830919904,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0320,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.0046582609219871784,-0.16052014859464947,0.1558618876726623,0.026083351351472234,0.7462536933706024,-0.7201703420191302,0.0018023618146013958,0.039145384393882175,-0.03734302257928078,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0321,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.3334569648883141,0.2279931772529844,0.10546378763532971,0.4374427063445928,1.1300521977229594,-0.6926094913783666,0.014158996422736013,0.04714342042550052,-0.03298442400276451,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0322,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.06973490943830463,0.13875573984230805,-0.06902083040400342,0.33100874848418016,0.7429295130754017,-0.4119207645912215,0.0018023618146013958,0.039145384393882175,-0.03734302257928078,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0323,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.007351662448145113,-0.1066249323623456,0.09927326991420049,0.019605933618125935,0.34247544276798725,-0.3228695091498613,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0324,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.1449777749617258,0.039682671749977416,0.1052951032117484,0.7076669477491935,0.18846878044233767,0.5191981673068558,0.037328398960382744,0.034189592556038616,0.0031388064043441286,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0325,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.018351363243752417,0.10739393079733617,-0.12574529404108858,0.045841662415374754,0.3645615863041491,-0.31871992388877435,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0326,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.19510058016988996,-0.07162117570356585,-0.1234794044663241,0.6686819825249909,0.19596790003856265,0.4727140824864282,0.037328398960382744,0.034189592556038616,0.0031388064043441286,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0327,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.017925039967014555,0.14747985611682246,-0.16540489608383702,0.05684174230967717,0.94787340877244,-0.8910316664627628,0.0018023618146013958,0.039145384393882175,-0.03734302257928078,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0328,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.11467664825604018,-0.039921291939117864,-0.07475535631692232,0.3945948492090417,0.07807104614096085,0.31652380306808087,0.014158996422736013,0.02368401953635794,-0.009525023113621928,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0329,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.12309934745825934,0.04295656936671399,0.08014277809154535,0.490298999139375,0.19008494947452836,0.30021404966484666,0.019231699376716028,0.034189592556038616,-0.014957893179322588,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0330,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.00841336368312362,0.0004387249260275894,-0.00885208860915121,0.024564732884086213,0.0014675294140864227,0.02309720346999979,0.0018023618146013958,0.0014675294140864227,0.00033483240051497315,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0331,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.006455848128182673,0.048997069543006866,-0.04254122141482419,0.012400406323725454,0.2069891022646549,-0.19458869594092942,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0332,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.3357244940072057,0.04238560768227728,0.29333888632492844,2.7166628337194116,0.07793421989799472,2.6387286138214168,0.4835241172903987,0.02368401953635794,0.4598400977540407,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0333,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.0874757781482991,-0.1953843848151937,0.10790860666689461,0.37387276901647226,0.5916893560462777,-0.21781658702980544,0.014158996422736013,0.039145384393882175,-0.024986387971146162,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0334,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.10348357209053827,0.11354247220140401,-0.010058900110865743,0.31108943440918857,0.2771772074935925,0.03391222691559609,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0335,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.020781687514967118,-0.08490353460643263,0.10568522212139975,0.06085874938450003,0.2990834491208771,-0.23822469973637705,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0336,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.06219249994231646,-0.024571683547971013,-0.03762081639434545,0.19583311600994743,0.19545830156062544,0.00037481444932199737,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0337,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.041270037207107535,0.1841225699453659,-0.14285253273825838,0.9007813729191829,1.6606212390060797,-0.7598398660868968,0.037328398960382744,0.04714342042550052,-0.009815021465117778,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0338,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.023828079100146837,0.06889970081564378,-0.045071621715496946,0.05941900594526405,0.21868211290848139,-0.15926310696321733,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0339,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.02201865709411699,-0.03526167643405742,0.013243019339940432,0.06034882559117626,0.06614305909541246,-0.005794233504236197,0.0018023618146013958,0.02368401953635794,-0.021881657721756546,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0340,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.13009691299346127,-0.004813879011426714,-0.12528303398203455,0.41222327414164045,0.01874463195818664,0.3934786421834538,0.014158996422736013,0.01030843824566606,0.003850558177069953,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0341,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.04048526338316982,0.01076173674466041,-0.05124700012783023,0.19245830059228294,0.09063384751305052,0.10182445307923242,0.0018023618146013958,0.02368401953635794,-0.021881657721756546,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0342,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.1343973908982683,0.12812096240088255,0.006276428497385744,0.3029305387669155,0.32260375708429617,-0.01967321831738067,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0343,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.04428574337132929,-0.05428079478386394,0.09856653815519323,0.13058543551458768,0.16733186131663097,-0.03674642580204329,0.0018023618146013958,0.0312363226455213,-0.029433960830919904,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0344,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.04435648291131944,0.12128079098331757,-0.07692430807199813,0.09338248089382745,0.22998386067913967,-0.13660137978531223,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0345,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.20008809493768354,-0.039918409575243174,0.2400065045129267,0.5397476604774873,0.10162499606174193,0.43812266441574543,0.020758249468285018,0.02368401953635794,-0.0029257700680729234,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0346,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.20109940123450976,0.11775566770209078,0.08334373353241897,0.3746019326812079,0.2769590701012449,0.09764286257996302,0.014158996422736013,0.034189592556038616,-0.020030596133302603,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0347,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.26066534989030465,-0.2457794352973206,-0.01488591459298405,0.6575117910623035,1.0372554557318552,-0.3797436646695517,0.037328398960382744,0.04714342042550052,-0.009815021465117778,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0348,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.2428863935574892,0.2957661864469383,-0.052879792889449106,0.5321977634206702,0.7113493563623174,-0.1791515929416473,0.020758249468285018,0.039145384393882175,-0.018387134925597157,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0349,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.10885411909637455,0.11338087944174546,-0.004526760345370917,0.6448536929373357,1.1133262540251594,-0.46847256108782365,0.03443013812457129,0.04714342042550052,-0.012713282300929232,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0350,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.1228650743467199,0.04471528340677544,0.07814979093994445,0.36138009063180576,0.12015978299513946,0.2412203076366663,0.009777359020211896,0.024133980299784797,-0.014356621279572901,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0351,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.1944341430884009,0.08497849312901629,0.10945564995938462,0.7330870957126306,1.4766553105424698,-0.7435682148298391,0.037328398960382744,0.04714342042550052,-0.009815021465117778,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0352,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.005749979122118276,-0.176845695862756,0.18259567498487428,0.01119339942928682,0.7075279868776401,-0.6963345874483533,0.0018023618146013958,0.039145384393882175,-0.03734302257928078,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0353,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.023634404360100447,-0.046894234671805535,0.07052863903190598,0.0720563270117557,0.18335152369452468,-0.11129519668276898,0.0018023618146013958,0.03414421235928797,-0.03234185054468657,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0354,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.2145139520543431,0.04842335825418154,0.16609059380016156,0.7257717938404279,0.14346376117765902,0.5823080326627689,0.037328398960382744,0.027200517696626965,0.01012788126375578,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0355,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.09793510362215763,0.2362241008218504,-0.1382889971996928,0.23210128482714731,0.9787136777132622,-0.7466123928861149,0.0018023618146013958,0.039145384393882175,-0.03734302257928078,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0356,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.08173497173192423,0.1951581491074652,-0.27689312083938944,0.20387853302503733,0.5528599348223405,-0.3489814017973032,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0357,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.002941030366605979,-0.07519890980950805,0.07225787944290207,0.004715115540444476,0.1341203994929298,-0.12940528395248532,0.0018023618146013958,0.026015110271120735,-0.02421274845651934,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0358,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.1460367244541647,-0.06874565909786767,0.21478238355203239,0.5618535375170548,0.25896411086381116,0.30288942665324364,0.020758249468285018,0.034189592556038616,-0.013431343087753598,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0359,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.06396064881554153,0.06610924041413746,-0.130069889229679,0.2572250712141753,0.3633050736125145,-0.1060800023983392,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0360,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.20139237779320496,0.0436577624965695,-0.24505014028977445,1.1039196662373294,0.20905416214310646,0.8948655040942229,0.037328398960382744,0.034189592556038616,0.0031388064043441286,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0361,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.05024989267871849,0.14522722489243467,-0.09497733221371618,0.11484142328613185,0.5654467792975478,-0.450605356011416,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0362,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.023083834390480007,-0.057851967601111554,0.08093580199159156,0.0534493802612211,0.47445953810813324,-0.42101015784691215,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0363,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.02538215691211576,-0.02598762763034923,0.0006054707182334695,0.07897152085962854,0.07252879747798023,0.006442723381648308,0.0018023618146013958,0.02368401953635794,-0.021881657721756546,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0364,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.1509980663844468,-0.08963481186882305,-0.061363254515623744,0.4835272185112425,0.1995689029937625,0.28395831551747996,0.019231699376716028,0.034189592556038616,-0.014957893179322588,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0365,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.20415413886596578,-0.26026145651558164,0.05610731764961585,0.5907434238160612,0.7940154507593327,-0.2032720269432715,0.020758249468285018,0.039145384393882175,-0.018387134925597157,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0366,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.024940785129473397,0.04861747618745049,-0.023676691057977095,0.1933335140188445,0.2962177027249246,-0.1028841887060801,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0367,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.035317399940691274,-0.06827383979358537,0.10359123973427664,0.3904998874890396,0.46374440365996683,-0.07324451617092725,0.014158996422736013,0.034189592556038616,-0.020030596133302603,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0368,WT,,5,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.04891562375111569,0.09478045241255373,-0.04586482866143804,0.32707829636714875,0.227416699530439,0.09966159683670975,0.0018023618146013958,0.034189592556038616,-0.03238723074143722,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0001,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.1334185847050744,-0.10364501946591531,-0.029773565239159083,0.4545047399670164,0.30631767021371825,0.14818706975329815,0.017636463881853158,0.0027674144228127967,0.014869049459040362,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0002,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.07883880598028448,0.01746716124922365,-0.09630596722950813,0.22619056076446906,0.05305058035586756,0.1731399804086015,0.017636463881853158,0.0027674144228127967,0.014869049459040362,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0003,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.07069617921300875,0.006016691133392982,-0.07671287034640173,0.18653166850035277,0.029370962498497882,0.1571607060018549,0.017636463881853158,0.0027674144228127967,0.014869049459040362,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0004,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.04609303459917058,0.07318341703483355,-0.11927645163400413,0.2131821005670724,0.30617711897591243,-0.09299501840884003,0.017636463881853158,0.0027674144228127967,0.014869049459040362,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0005,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.21543596897582873,-0.0035542021077752395,-0.2118817668680535,0.9784757864953275,0.022082297712249392,0.9563934887830782,0.017636463881853158,0.0027674144228127967,0.014869049459040362,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0006,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.06481428171640324,0.006291695877060022,0.05852258583934322,0.25540019248460544,0.016942604159791732,0.2384575883248137,0.017636463881853158,0.0027674144228127967,0.014869049459040362,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0007,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.1522252448522874,-0.03700502502635672,-0.11522021982593067,0.5907878484951535,0.14170012038119423,0.4490877281139593,0.017636463881853158,0.0027674144228127967,0.014869049459040362,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0008,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.11047910903702629,-0.04228097598202041,-0.06819813305500588,1.1029086846438798,0.08406935348283973,1.0188393311610402,0.017636463881853158,0.0027674144228127967,0.014869049459040362,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0009,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.0173067119382182,-0.023802597991142704,0.006495886052924504,0.0725796078230748,0.10956420640028884,-0.03698459857721405,0.014362661580517406,0.0027674144228127967,0.01159524715770461,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0010,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.15684153264345202,0.16381853318854755,-0.006977000545095535,0.7649777752851238,0.9978169509548256,-0.2328391756697018,0.017636463881853158,0.01181139804008528,0.005825065841767878,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0011,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.08597487296937345,0.011196987650883727,-0.09717186062025718,0.3574440985792787,0.03744060628412579,0.32000349229515296,0.017636463881853158,0.0027674144228127967,0.014869049459040362,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0012,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.06879381027102927,-0.07085686671337665,0.13965067698440592,0.33657815892427634,0.31142191396220387,0.02515624496207247,0.017636463881853158,0.0027674144228127967,0.014869049459040362,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0013,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.17126632425412325,-0.11385252035212368,-0.05741380390199957,0.48501203735771914,0.6101098226092456,-0.12509778525152648,0.017636463881853158,0.0027674144228127967,0.014869049459040362,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0014,WT,,10,4,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.23187936220796068,-0.05642300263340694,-0.17545635957455374,2.479466379720853,0.3723492154900977,2.1071171642307553,0.07163438726058682,0.0027674144228127967,0.06886697283777403,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
